,Hashtags,Sentiment,SentimentClass,date,geo,id,retweets,text,username
218,,0.2,Positive,2020-03-27 13:58:50+00:00,,1243537968377335814,2,Coronavirus COVID-19 Global Cases 27/3/2020 (2: 06 PM) T. Confirmed : 551 337 56 Liechtenstein 52 Paraguay 51 Congo (Kinshasa) 50 Rwanda 48 Bangladesh 33 Monaco 31 Kenya 26 Jamaica 25 Guatemala 25 Togo 24 Barbados 24 Madagascar 18 Uganda 16 Ethiopia 16 Zambia 14 Maldives,Hussein_H_H_
219,#COVID #SAlockdown #copper #Zambia,0.0,Neutral,2020-03-27 13:56:08+00:00,,1243537288849735680,0,Zambia suspends mineral import duty as means to curtail the impact of #COVID-19 Suspension of import duty on mineral concentrates This follows #SAlockdown which will disrupt #copper supply #Zambia’s mining sector dipped by 12.3% in 2019 ,EquityAxis
220,,0.0,Neutral,2020-03-27 13:27:45+00:00,,1243530149531979779,0,"As often as you can, please wash your hands. Covid-19 cases are now at 22 in Zambia according to the Minister of Health Dr.Chitalu Chilufya ",yw_action
221,#RT #Covid19 #Zambia #StopTheSpread #SocialDistancing #CoronaVirus,-0.3333333333333333,Negative,2020-03-27 13:20:36+00:00,,1243528346518126592,1,#RT Thinking of using a mask to fight #Covid19? Here is a guide to when and how to use a mask. Take this pandemic seriously. Let us kick out Covid-19 from Zambia. #Zambia #StopTheSpread #SocialDistancing #CoronaVirus,ZambiaAsks
222,,0.5,Positive,2020-03-27 13:16:37+00:00,,1243527346306592774,0,Zambia's COVID-19 cases climb ZAMBIA'S number of COVID-19 cases have claimed to 22. Minister of Health Dr Chitalu Chilufya has announced six more cases of the COVID-19 at a briefing this afternoon...https://kalemba.news/zambias-covid-19-cases-climb/,Kalemba_News
223,#Covid19 #Zambia #StopTheSpread #SocialDistancing #CoronaVirus,-0.3333333333333333,Negative,2020-03-27 13:15:25+00:00,,1243527042181849090,8,"Covid-19 is wreaking havoc in Europe and the USA, we need to take this pandemic seriously. Here are some things you can do to stop #Covid19 Let us kick out Covid-19 from Zambia. #Zambia #StopTheSpread #SocialDistancing #CoronaVirus",ZambiaAsks
224,,0.3,Positive,2020-03-27 13:10:51+00:00,,1243525895488446466,2,Latest: COVID-19 | Confirmed Cases Increase By Six from 16 To A Total Of 22 ,Zambia_Reports
225,#COVID19,0.1340909090909091,Positive,2020-03-27 13:09:42+00:00,,1243525604848386049,5,Zambia COVID-19 Update: The @mohzambia has in the last 24 hours confirmed 6 new cases of #COVID19 bringing the total number of cases recorded to date to 22. @AfricaCDC @WHOAFRO,ZMPublicHealth
226,,0.0,Neutral,2020-03-27 13:08:57+00:00,,1243525416176037888,0,COVID-19 NOTICE Delivery orders +260 97 6864465 +260 76 4677760 EATS.EM.FRESH@GMAIL.COM ,EATS_ZAMBIA
227,,0.2272727272727273,Positive,2020-03-27 13:08:33+00:00,,1243525317374984193,0,"Zambia now on 22 positive cases plus majority are Pakistanis vane covid 19 ,kunonohodhwa nema zimba here in Lusaka",JuruMs
228,,0.4,Positive,2020-03-27 13:07:29+00:00,,1243525048373313536,1,Laboratory confirmed Covid-19 cases in Zambia now stand at 22 https://www.zambianobserver.com/laboratory-confirmed-covid-19-cases-in-zambia-now-stand-at-22/,ZambianObserver
229,,0.1590909090909091,Positive,2020-03-27 13:02:44+00:00,,1243523853588054017,0,"I’m also in quarantine at home in Zambia &amp; trying to find creative ways not to think about Covid. Currently working from home &amp; also learning new things such as gardening, patience &amp; excercise ",ZabeensFace
230,#Zambia,0.05333333333333334,Positive,2020-03-27 13:00:28+00:00,,1243523282218909698,2,HH should be highly commended for providing to fight COVID-19. Consequently Pres. Lungu came out of his bed rest to address the nation on COVID-19 &amp; there is regular Gvt briefing on the same. Well done President HH for being pro-active! #Zambia,JackKalala4
231,,0.2642857142857143,Positive,2020-03-27 12:47:11+00:00,,1243519937693523969,2,HOW COVID-19 IS EXPOSING EFFECTIVE AND INEFFECTIVE LEADERSHIP: A LIMITED CASE STUDY OF SOUTH AFRICA AND ZAMBIA - The News Chronicle https://thenews-chronicle.com/how-covid-19-is-exposing-effective-and-ineffective-leadership-a-limited-case-study-of-south-africa-and-zambia/ @mokhula @sircolour @st_boniface @DavidMonyae @NdzendzeBhaso @MagwazaMiti,EKMatambo
232,,0.16666666666666666,Positive,2020-03-27 12:42:52+00:00,,1243518852941709312,0,Minister of Finance says Zambia's Gross Domestic Product (GDP) is projected to grow by 2 percent from the projected 3.2 in the 2020 national budget as a result of Covid-19. READ MORE. http://www.moneyfmzambia.com/2020/03/27/zambias-gdp-projected-to-grow-by-2-percent-from-3-2-percent-due-to-covid-19/,moneyfmzambia
233,,0.2090909090909091,Positive,2020-03-27 12:40:45+00:00,,1243518317803057152,8,Zambia now has 22 confirmed cases of Covid 19. British Prime Minister Boris Johnson has tested positive.,LauraMiti
234,,0.30000000000000004,Positive,2020-03-27 12:36:26+00:00,,1243517232153493509,0,22 cases confirmed in Zambia by minister of health Sodoma na Gomorrah on earth. Covid-19 is real stay home,BillieHamusokwe
235,#Zambia #COVID2019Zambia,0.0,Neutral,2020-03-27 12:34:03+00:00,,1243516635283161090,0,COVID-19 cases are now 22. #Zambia #COVID2019Zambia,Bfacemwape
236,,0.2,Positive,2020-03-27 12:31:25+00:00,,1243515969579909120,0,Covid Cases in Zambia are fast rising and worrying.,aquila_fpoz_
237,#Covid #Lusaka #Zambia,0.0,Neutral,2020-03-27 12:29:35+00:00,,1243515508508569602,15,"20 #Covid-19 patient are admitted in #Lusaka, Dr. Chitalu Chilufya says. #Zambia",Mwebantu
238,#Covid #Zambia,0.0,Neutral,2020-03-27 12:27:39+00:00,,1243515021847642114,59,"#Covid-19 cases in #Zambia stands now 22, Dr. Chitalu Chilufya says.",Mwebantu
239,,-0.004109347442680776,Negative,2020-03-27 12:26:24+00:00,,1243514708151410693,0,The behavior of a virus is very predictable in most cases. It normally starts with a single or few cases and bursts into multiple cases all over the saddene. My advice to private and public institutions in Zambia and Africa is to scale down workforce during this Covid-19 period.,MulundaArchie
240,#COVID19ZAMBIA,0.4,Positive,2020-03-27 12:25:12+00:00,,1243514407944142848,0,Confirmed cases of covid 19 cases now at 22 in Zambia #COVID19ZAMBIA,capitalFM_997
241,#Zambia,0.0,Neutral,2020-03-27 12:24:06+00:00,,1243514130805424129,0,Now 22 cases of Covid-19. #Zambia,umufiishi
242,,0.4,Positive,2020-03-27 12:23:44+00:00,,1243514035427053568,0,22 confirmed cases of COVID 19 in Zambia,Longo_08
243,,0.06818181818181818,Positive,2020-03-27 12:23:19+00:00,,1243513933325053952,4,"Zambia records 6 new COVID-19 cases, total cases now stands at 22, Health Minister, Chitalu Chilufya says.",taongaclifford
244,,0.4,Positive,2020-03-27 12:22:20+00:00,,1243513686666379264,0,"COVID-19: ZAMBIA - 22 confirmed cases , health minister discloses",msherrine
245,,0.3136363636363637,Positive,2020-03-27 12:22:11+00:00,,1243513648074670082,1,22 laboratory confirmed positive COVID-19 cases in Zambia.,Mubangashula
246,,0.4,Positive,2020-03-27 12:22:01+00:00,,1243513606479712256,5,22 confirmed cases covid 19 in zambia.. Where is TB Joshua aini ,QueenAtotwe
247,,0.4,Positive,2020-03-27 12:21:46+00:00,,1243513543141490689,0,22 confirmed cases of Covid 19 in Zambia- Minister of Health,Len_smoothtalka
248,,0.1787878787878788,Positive,2020-03-27 12:21:17+00:00,,1243513419376050176,1,6 new cases confirmed in Zambia which brings the total number of Covid-19 cases to 22,MulundaArchie
249,#Covid,0.0,Neutral,2020-03-27 12:20:48+00:00,,1243513300073267200,0,#Covid-19 cases in Zambia stands now 22.,Remedywigo
250,,0.0,Neutral,2020-03-27 12:10:39+00:00,,1243510743183568898,0,Huawei donates COVID-19 medical supplies to Zambia - Global Times ,Stas70699731
251,#Zambia,0.20353535353535354,Positive,2020-03-27 12:05:23+00:00,,1243509420954451973,4,Social media has carried a story of Zambian student sent away from a university in China for testing positive with covid 19 if it's true we need Zambian embassy intervention to ensure treatment is given in china with care which is deserved for humanity @humanrights1st #Zambia,mwanawasaM
252,#StaySafe #TheWriteStationers,0.0,Neutral,2020-03-27 11:28:27+00:00,,1243500123751100417,2,We have decided to take the following actions to play our part to stop the spread of the COVID-19 Virus here in Zambia. #StaySafe #TheWriteStationers,penmarkslimited
253,,-0.125,Negative,2020-03-27 11:27:46+00:00,,1243499952623570947,0,Proflight Zambia temporarily suspends operations due to COVID-19 ,afrodrifter
254,#Zambia,0.2333333333333333,Positive,2020-03-27 11:18:40+00:00,,1243497662869131265,0,Fin Minister: #Zambia in process of making applications to our multilateral partners for COVID-19 support. IMF available $50 billion to affected countries via rapid disbursing emergency facilities; World Bank approved support of up to $14billion fast track COVID-19 Facility ,Chibaulas
255,,0.5,Positive,2020-03-27 11:07:59+00:00,,1243494974819352576,0,Latest: Government Releases K2.5Bn In The Face Of Covid-19 Threat ,Zambia_Reports
256,,-0.15714285714285714,Negative,2020-03-27 10:54:08+00:00,,1243491489499447297,3,Zambia is fighting two things right now the pandemic Covid 19 and Stupidity ,bennyiceking
257,,0.0,Neutral,2020-03-27 10:48:36+00:00,,1243490097565249536,3,https://is.gd/AneiHN COVID to cut Zambia’s GDP growth to 2% as Government announces measures to provide relief to businesses ,lusakatimes
258,#Zambia,-0.04166666666666666,Negative,2020-03-27 10:46:08+00:00,,1243489475721920512,5,"Finance Minister Bwalya Ng'andu says govt will immediately release K140 million to pay contractors in the road sector to ease financial pressures. HOWEVER, Zambia 'll likely lose USD1 billion due to the fall in copper prices caused by COVID-19 if the situation continues #Zambia",FMwenge
259,#Zambia #COVID #tourism,-0.125,Negative,2020-03-27 10:42:07+00:00,,1243488464760377345,5,"@proflightzambia, #Zambia’s longest surviving scheduled airline, has suspended operations for 30 days due to the #COVID-19 pandemic. #tourism",Mwebantu
260,,0.0,Neutral,2020-03-27 10:31:13+00:00,,1243485722880991232,0,"ZAMBIA Finance Minister media briefing takeaways: To finance response to COVID-19, Govt has set up Epidemic Preparedness Fund under MoH - K57M; Cabinet approved a COVID-19 Contingency &amp; Response Plan with budget of K659m; Govt mobilising funds from local &amp; int'l stakeholders",Chibaulas
261,,0.2681818181818182,Positive,2020-03-27 10:30:48+00:00,,1243485617104642049,0,4 New Cases Of COVID-19 As Zambia’s Confirmed Cases Rise To 16 https://www.lite9ja.com.ng/4-new-cases-covid-19-zambias-confirmed-cases-rise-16/,Lite9jaO
262,,0.2708333333333333,Positive,2020-03-27 10:02:13+00:00,,1243478425127583745,1,"Stay safe ,stay home, wash your hands ,observe social distancing ,avoid unecessary travel and gatherings. Together we can prevent the spread of COVID-19 ! One Zambia ,one nation. ",cocoapetalsbym1
263,#Zambia,0.0,Neutral,2020-03-27 10:00:28+00:00,,1243477984331390977,0,"""COVID-19 Has Come To Equalize Us"", Says Miti #Zambia ",OpenZambia
264,,0.16666666666666666,Positive,2020-03-27 10:00:00+00:00,,1243477866408534016,0,60@60 12:00hrs Headlines. •Minister of Finance says Zambia's Gross Domestic Product (GDP) is projected to grow by 2 percent from the projected 3.2 in the 2020 national budget asb a result of Covid-19. READ MORE: https://tinyurl.com/60-60-Money,moneyfmzambia
265,,0.2681818181818182,Positive,2020-03-27 08:59:45+00:00,,1243462703571746817,0,"The new coach is yet to pick his started 11,he has been assessing the players available for selection. We would have known yesterday had Zambia played Bostwana but because of COVID-19 the qualifiers were cancelled",KomzKamanga
266,,0.0,Neutral,2020-03-27 08:56:21+00:00,,1243461849389002752,0,"LET OUR LEADERS BE EDUCATED ON COVID 19, MEASURES TO PREVENT,CONTAIN &amp; FIGHT IT.@ZambianObserver @primetvzed @diamondtvzambia @lusakatimes @mohzambia @TheMastOnline @DiggersOfNews @PF_Zambia @UPNDZM @UpndYouths @monicamusonda @comzaza @HonMushimba @Zambiawatchdog @HHichilema",kalabadia
267,,-0.125,Negative,2020-03-27 08:37:02+00:00,,1243456984646443008,0,Castle Lager postpones 2020 Africa 5s due to COVID-19 - http://diggers.news http://dlvr.it/RSfPGb,zambia_travels
268,,0.0,Neutral,2020-03-27 08:13:14+00:00,,1243450998066118657,0,there is nothing political about this statement you d't know dat covid-19 is nt samting we should play with hence drastic measures must be put in place close everything its for a short time its nt life tym wat abt countries ho ar closing you think Zambia is smarter than them??,brenda_charlie
269,#buya_bamba #Zambia #Covid_19 #CovidVirus #covid19zambia,-0.1134920634920635,Negative,2020-03-27 07:39:48+00:00,,1243442584736989184,0,"A LETTER FROM THE ZAMBIAN MINISTRY OF HEALTH. Pls Read, Like & RT Buya Bamba Limited is committed to Slowing Down the COVID-19 CORONA VIRUS. #buya_bamba #Zambia #Covid_19 #CovidVirus #covid19zambia",Buya_Bamba
270,,0.3333333333333333,Positive,2020-03-27 07:18:22+00:00,,1243437187418464256,0,"Latest: COVID-19 | Switzerland Becomes The Fifth European Country To Declare More Than 10,000 Coronavirus ",Zambia_Reports
271,#RootedForGood,0.6,Positive,2020-03-27 06:32:05+00:00,,1243425540075208704,0,Dear esteemed clients. Kindly take note actions being taken given the impact of Corona Virus Disease COVID-19. #RootedForGood,Aflife_Zambia
272,,0.19318181818181815,Positive,2020-03-27 06:12:37+00:00,,1243420641627238400,0,How does COVID-19 spread? The new coronavirus appears to spread from person to person among those in close contact. It is spread by respiratory droplets when someone infected with the virus coughs or sneezes. It's unclear exactly how contagious the virus is. ,land_zambia
273,,0.17500000000000004,Positive,2020-03-27 05:53:52+00:00,,1243415923676958728,1,The People’s Alliance for Change has appealed to President Edgar Lungu to consider pardoning inmates that have committed minor crimes and do not pose huge danger to society in an effort to decongest correctional facilities in the wake of the COVID-19 outbreak in Zambia.,HOT877Zambia
274,#PRgirl2020 #LifestylePR #Events #Lusaka #Zambia,0.17045454545454544,Positive,2020-03-27 05:49:50+00:00,,1243414910588948480,3,Please tune in to ZNBC TV2 now to catch @mondePRGirl and @ChichiPRgirl on Morning Live discussing the effects of Covid-19 on the entertainment and events industry! #PRgirl2020 #LifestylePR #Events #Lusaka #Zambia ,PRGirlMedia
275,,0.8,Positive,2020-03-27 05:44:36+00:00,,1243413593598517248,0,"@Nasty_CSA Let me know if you wanna work. I'm from Zambia, based in Perth, Australia. Mi Casa Su Casa.... we can work online and you're welcome to visit once this COVID bish is over",hiphopcrisis
276,,0.1787878787878788,Positive,2020-03-27 05:03:20+00:00,,1243403208266887169,0,4 New Cases Of COVID-19 As Zambia's Confirmed Cases Rise To 16 - VIDEO - Daily Advent Nigeria https://www.topnews.ng/4-new-cases-of-covid-19-as-zambias-confirmed-cases-rise-to-16-video-daily-advent-nigeria/ via @topnews_ng,Henrywizzy8
277,,0.5,Positive,2020-03-27 04:57:04+00:00,,1243401628465549313,0,Latest: COVID-19 Has Exposed The Fragility Of Our Economies ,Zambia_Reports
278,,0.5,Positive,2020-03-27 04:37:25+00:00,,1243396684475805697,0,"Latest: Let’s Work As Team On Prevention Of COVID-19, MTC Urges Stakeholders In The District ",Zambia_Reports
279,,0.0,Neutral,2020-03-26 23:30:53+00:00,,1243319542992064514,0,"Hi, i can help you by developing a website like http://zimhealth.org.zw so that you keep updated covid-19 information in zambia. Greetings from zimbabwe!",AdelBeneAf
280,#Zambia,0.4000000000000001,Positive,2020-03-26 22:37:02+00:00,,1243305990075879430,0,For starters Africa is NOT a country but a very big continent with over 50 countries in it . I come from #Zambia and we do have great hospitals and I do believe our Drs in my country are giving out accurate numbers . COVID 19 hasn’t reached the remotest parts though ,HiDee_Lo
281,#covid_19,0.5,Positive,2020-03-26 22:28:37+00:00,,1243303872774303744,0,"Let's all join the fight against the so called #covid_19 Make sure you stay at home And stay safe We love you @Kitwe, Copper Belt, Zambia https://www.instagram.com/p/B-Nq8MKhZZz/?igshid=avci1a6kly47",NoxyMrhiphop
282,,0.2,Positive,2020-03-26 22:23:15+00:00,,1243302523496280064,0,What’s Zambia's COVID-19 Economic Response Plan: Support for SME's and Economic recovery? @HonMushimba @LauraMiti,Midas_Q
283,#Covid_19 #Zambia,0.0,Neutral,2020-03-26 19:47:13+00:00,,1243263255210070017,0,"My neighbors are having a lekker jol as I type*, they’be been at it in close proximity with not a care in the world...you’all #Covid_19 #Zambia",Mademoiselle_CC
284,,-0.09375,Negative,2020-03-26 19:30:24+00:00,,1243259022591045633,0,COVID-19 may not be stopping the DOJ but corruption is doing the job. I am a torture victim of the FBI. I complained to the DOJ about the civil rights violations and human rights abuse only to have them cover it up. I'm now in Zambia seeking asylum and the FBI are interferring. ,Tortured_by_FBI
